tblkey,module,moduletitle,userkey,program,staffid,staff,explaining,interesting,overall,comments,year,semester
8503,MOD032,redacted,10012,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person643,4,4,4,redacted,2017,2
8504,MOD032,redacted,10012,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person475,4,4,4,redacted,2017,2
8505,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person958,5,5,5,redacted,2017,2
8506,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person875,2,2,2,redacted,2017,2
8507,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person462,4,4,4,redacted,2017,2
8508,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person013,1,1,1,redacted,2017,2
8509,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person557,3,2,2,redacted,2017,2
8510,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person658,5,5,5,redacted,2017,2
8511,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person556,5,5,5,redacted,2017,2
8512,MOD034,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person843,4,4,4,redacted,2017,2
8513,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person010,1,1,1,redacted,2017,2
8514,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person490,4,3,4,redacted,2017,2
8515,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person007,3,3,4,redacted,2017,2
8516,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person043,5,5,5,redacted,2017,2
8517,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person833,4,4,4,redacted,2017,2
8518,MOD029,redacted,10026,MPsych Advanced Psychology,redacted,Person940,4,4,4,redacted,2017,2
8519,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person870,5,5,5,redacted,2017,2
8520,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person513,5,5,5,redacted,2017,2
8521,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person010,5,5,5,redacted,2017,2
8522,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person833,5,5,5,redacted,2017,2
8523,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person635,5,5,5,redacted,2017,2
8524,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person820,5,5,5,redacted,2017,2
8525,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person643,5,5,5,redacted,2017,2
8526,MOD032,redacted,10075,BSc (Hons) Psychology with Sociology Stage 2,redacted,Person475,5,5,5,redacted,2017,2
8527,MOD036,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person371,4,5,5,redacted,2017,2
8528,MOD036,redacted,9140,BSc (Hons) Psychology Stage 4,redacted,Person556,5,5,5,redacted,2017,2
8529,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person592,3,3,4,redacted,2017,2
8530,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person288,4,2,4,redacted,2017,2
8531,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person522,4,3,4,redacted,2017,2
8532,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,2
8533,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person870,4,5,4,redacted,2017,2
8534,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person592,3,4,4,redacted,2017,2
8535,MOD024,redacted,10763,BSc (Hons) Psychology Stage 1,redacted,Person064,0,0,0,redacted,2017,2
8536,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person010,4,3,4,redacted,2017,2
8537,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person490,4,3,4,redacted,2017,2
8538,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person007,5,5,5,redacted,2017,2
8539,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person043,5,5,5,redacted,2017,2
8540,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person833,5,5,5,redacted,2017,2
8541,MOD029,redacted,9925,MPsych Advanced Psychology,redacted,Person940,5,5,5,redacted,2017,2
8542,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person358,5,5,5,redacted,2017,2
8543,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person820,4,3,3,redacted,2017,2
8544,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person557,5,5,5,redacted,2017,2
8545,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person527,5,5,5,redacted,2017,2
8546,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person455,5,5,5,redacted,2017,2
8547,MOD030,redacted,10026,MPsych Advanced Psychology,redacted,Person843,5,5,5,redacted,2017,2
8548,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person358,5,4,5,redacted,2017,2
8549,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person820,5,4,5,redacted,2017,2
8550,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person557,5,5,5,redacted,2017,2
8551,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person527,5,5,5,redacted,2017,2
8552,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person455,5,5,5,redacted,2017,2
8553,MOD030,redacted,9925,MPsych Advanced Psychology,redacted,Person843,5,5,5,redacted,2017,2
8554,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person556,2,4,2,redacted,2017,2
8555,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,2
8556,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,2
8557,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person875,5,5,5,redacted,2017,2
8558,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person385,5,5,5,redacted,2017,2
8559,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,2
8560,MOD022,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,2
8561,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person870,5,5,5,redacted,2017,2
8562,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person513,5,3,5,redacted,2017,2
8563,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person010,5,5,5,redacted,2017,2
8564,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person833,5,5,5,redacted,2017,2
8565,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person635,5,5,5,redacted,2017,2
8566,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person820,0,0,0,redacted,2017,2
8567,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person643,0,0,0,redacted,2017,2
8568,MOD032,redacted,9925,MPsych Advanced Psychology,redacted,Person475,0,0,0,redacted,2017,2
8569,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person870,5,5,5,redacted,2017,2
8570,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person513,1,1,1,redacted,2017,2
8571,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person010,3,3,3,redacted,2017,2
8572,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person833,4,4,4,redacted,2017,2
8573,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person635,5,5,5,redacted,2017,2
8574,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person820,0,0,0,redacted,2017,2
8575,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person643,1,1,1,redacted,2017,2
8576,MOD032,redacted,10026,MPsych Advanced Psychology,redacted,Person475,0,0,0,redacted,2017,2
8577,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person958,4,4,4,redacted,2017,2
8578,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person875,3,4,4,redacted,2017,2
8579,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person462,5,5,5,redacted,2017,2
8580,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person013,2,2,2,redacted,2017,2
8581,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person557,4,4,4,redacted,2017,2
8582,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person658,4,4,4,redacted,2017,2
8583,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person556,4,4,4,redacted,2017,2
8584,MOD034,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person843,4,4,4,redacted,2017,2
8585,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person958,5,5,5,redacted,2017,2
8586,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person875,5,5,4,redacted,2017,2
8587,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person462,5,5,5,redacted,2017,2
8588,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person013,2,2,2,redacted,2017,2
8589,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person557,5,5,5,redacted,2017,2
8590,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person658,5,5,5,redacted,2017,2
8591,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person556,5,5,4,redacted,2017,2
8592,MOD034,redacted,9175,MPsych Advanced Psychology,redacted,Person843,5,4,4,redacted,2017,2
8593,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person010,2,2,2,redacted,2017,2
8594,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person490,5,5,5,redacted,2017,2
8595,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person007,5,5,5,redacted,2017,2
8596,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person043,5,5,5,redacted,2017,2
8597,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person833,3,3,3,redacted,2017,2
8598,MOD029,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person940,4,4,4,redacted,2017,2
8599,MOD036,redacted,9175,MPsych Advanced Psychology,redacted,Person183,4,4,4,redacted,2017,2
8600,MOD036,redacted,9175,MPsych Advanced Psychology,redacted,Person940,4,4,4,redacted,2017,2
8601,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,2
8602,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,2
8603,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person557,5,5,5,redacted,2017,2
8604,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person527,4,4,4,redacted,2017,2
8605,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person455,5,5,5,redacted,2017,2
8606,MOD030,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person843,4,4,4,redacted,2017,2
8607,MOD036,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person064,4,4,4,redacted,2017,2
8608,MOD036,redacted,8926,BSc (Hons) Psychology Stage 4,redacted,Person940,4,4,4,redacted,2017,2
8609,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person010,2,2,4,redacted,2017,2
8610,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person490,4,5,4,redacted,2017,2
8611,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person007,4,3,4,redacted,2017,2
8612,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person043,5,5,5,redacted,2017,2
8613,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8614,MOD029,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person940,4,5,4,redacted,2017,2
8615,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,2
8616,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person820,5,5,5,redacted,2017,2
8617,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person557,5,5,5,redacted,2017,2
8618,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person527,5,5,5,redacted,2017,2
8619,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person455,5,5,5,redacted,2017,2
8620,MOD030,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person843,5,5,5,redacted,2017,2
8621,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person870,4,4,4,redacted,2017,2
8622,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person513,2,1,3,redacted,2017,2
8623,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person010,4,4,4,redacted,2017,2
8624,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8625,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person635,0,0,0,redacted,2017,2
8626,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person820,0,0,0,redacted,2017,2
8627,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person643,5,5,5,redacted,2017,2
8628,MOD032,redacted,10065,BSc (Hons) Psychology Stage 2,redacted,Person475,0,0,0,redacted,2017,2
8629,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person592,5,5,5,redacted,2017,2
8630,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person288,2,4,2,redacted,2017,2
8631,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person522,5,3,4,redacted,2017,2
8632,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person610,3,3,3,redacted,2017,2
8633,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person870,5,5,5,redacted,2017,2
8634,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person592,5,5,5,redacted,2017,2
8635,MOD024,redacted,10612,BSc (Hons) Psychology Stage 1,redacted,Person064,5,5,5,redacted,2017,2
8636,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person958,4,3,5,redacted,2017,2
8637,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person875,3,3,5,redacted,2017,2
8638,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person462,5,5,5,redacted,2017,2
8639,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person013,3,3,4,redacted,2017,2
8640,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person557,3,3,4,redacted,2017,2
8641,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person658,5,5,5,redacted,2017,2
8642,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person556,5,5,5,redacted,2017,2
8643,MOD034,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person843,4,4,4,redacted,2017,2
8644,MOD036,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person007,5,5,5,redacted,2017,2
8645,MOD036,redacted,9500,BSc (Hons) Psychology Stage 4,redacted,Person013,4,3,4,redacted,2017,2
8646,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person870,5,5,5,redacted,2017,2
8647,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person513,4,4,5,redacted,2017,2
8648,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person010,4,4,4,redacted,2017,2
8649,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8650,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person635,5,4,4,redacted,2017,2
8651,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,2
8652,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,2
8653,MOD032,redacted,10023,BSc (Hons) Psychology Stage 2,redacted,Person475,4,4,4,redacted,2017,2
8654,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person010,4,4,4,redacted,2017,2
8655,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person490,4,4,4,redacted,2017,2
8656,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person007,4,4,4,redacted,2017,2
8657,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person043,4,4,4,redacted,2017,2
8658,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8659,MOD029,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person940,4,4,4,redacted,2017,2
8660,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,2
8661,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,2
8662,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person557,4,4,4,redacted,2017,2
8663,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person527,4,4,4,redacted,2017,2
8664,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person455,4,4,4,redacted,2017,2
8665,MOD030,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person843,4,4,4,redacted,2017,2
8666,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person870,4,4,4,redacted,2017,2
8667,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person513,4,4,4,redacted,2017,2
8668,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person010,4,4,4,redacted,2017,2
8669,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8670,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person635,4,4,4,redacted,2017,2
8671,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,2
8672,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,2
8673,MOD032,redacted,10213,BSc (Hons) Psychology Stage 2,redacted,Person475,4,4,4,redacted,2017,2
8674,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person010,4,2,3,redacted,2017,2
8675,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person490,4,3,3,redacted,2017,2
8676,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person007,4,4,4,redacted,2017,2
8677,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person043,4,4,4,redacted,2017,2
8678,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8679,MOD029,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person940,4,3,4,redacted,2017,2
8680,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person358,4,5,5,redacted,2017,2
8681,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,2
8682,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person557,4,4,4,redacted,2017,2
8683,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person527,4,4,4,redacted,2017,2
8684,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person455,4,5,4,redacted,2017,2
8685,MOD030,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person843,4,4,4,redacted,2017,2
8686,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person958,4,4,4,redacted,2017,2
8687,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person875,5,5,5,redacted,2017,2
8688,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person462,4,4,4,redacted,2017,2
8689,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person013,5,5,5,redacted,2017,2
8690,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person557,5,5,5,redacted,2017,2
8691,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person658,5,5,5,redacted,2017,2
8692,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person556,4,4,4,redacted,2017,2
8693,MOD034,redacted,9079,BSc (Hons) Psychology Stage 4,redacted,Person843,4,4,4,redacted,2017,2
8694,MOD032,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person870,3,3,3,redacted,2017,2
8695,MOD032,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person513,1,1,1,redacted,2017,2
8696,MOD032,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person010,4,3,4,redacted,2017,2
8697,MOD032,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person833,4,4,4,redacted,2017,2
8698,MOD032,redacted,9964,BSc (Hons) Psychology Stage 2,redacted,Person635,4,5,5,redacted,2017,2
